Symbol,Price~,"Exp Date",DTE,Type,Strike,Bid,Latest,Ask,Volume,"Open Int",Vol/OI,Delta,"Date On List"
GME,22.14,2025-07-18,36,Put,18,0.5,0.62,0.66,1880,584,3.22,-0.176981,2025-06-12
GME,22.14,2025-07-18,36,Put,15,0.1,0.17,0.21,504,174,2.9,-0.058947,2025-06-12
GME,22.14,2025-07-11,29,Call,30,0.83,0.85,0.94,1571,981,1.6,0.229038,2025-06-12
GME,22.14,2025-07-11,29,Call,28,0.9,1.1,1.23,745,206,3.62,0.285886,2025-06-12
GME,22.14,2025-07-11,29,Put,25,4.2,4.5,4.7,575,388,1.48,-0.597949,2025-06-12
GME,22.14,2025-07-03,21,Call,30,0.65,0.75,0.74,1783,1302,1.37,0.205488,2025-06-12
GME,22.14,2025-07-03,21,Call,24,1.42,1.42,1.65,515,243,2.12,0.414528,2025-06-12
GME,22.14,2025-07-03,21,Put,23,2.38,2.72,2.86,729,158,4.61,-0.510616,2025-06-12
GME,22.14,2025-07-03,21,Put,22,1.79,1.95,2.35,7232,430,16.82,-0.444084,2025-06-12
GME,22.14,2025-07-03,21,Put,20,0.81,1,1.1,740,321,2.31,-0.286389,2025-06-12
GME,22.14,2025-06-27,15,Call,28,0.46,0.73,0.75,747,599,1.25,0.234057,2025-06-12
GME,22.14,2025-06-27,15,Call,27,0.7,0.84,0.96,615,192,3.2,0.267002,2025-06-12
GME,22.14,2025-06-27,15,Call,26,0.8,0.9,1,1582,181,8.74,0.295888,2025-06-12
GME,22.14,2025-06-27,15,Put,25,3.8,3.9,4.05,898,543,1.65,-0.658481,2025-06-12
GME,22.14,2025-06-27,15,Call,25,1.08,1.2,1.2,3370,483,6.98,0.359656,2025-06-12
GME,22.14,2025-06-27,15,Call,24,1.28,1.38,1.45,3761,122,30.83,0.411632,2025-06-12
GME,22.14,2025-06-27,15,Put,23,2.29,2.62,2.51,934,461,2.03,-0.528089,2025-06-12
GME,22.14,2025-06-27,15,Put,22,1.6,1.91,1.8,777,143,5.43,-0.448182,2025-06-12
GME,22.14,2025-06-27,15,Put,20,0.62,0.85,0.84,2262,438,5.16,-0.263024,2025-06-12
GME,22.14,2025-06-20,8,Call,33,0.22,0.28,0.31,13834,5553,2.49,0.104025,2025-06-12
GME,22.14,2025-06-20,8,Call,30.5,0.3,0.34,0.37,2603,1760,1.48,0.131982,2025-06-12
GME,22.14,2025-06-20,8,Call,28.5,0.4,0.42,0.47,882,630,1.4,0.168101,2025-06-12
GME,22.14,2025-06-20,8,Call,28,0.43,0.47,0.5,11633,6386,1.82,0.185186,2025-06-12
GME,22.14,2025-06-20,8,Put,27.5,5.6,5.8,6,917,739,1.24,-0.815043,2025-06-12
GME,22.14,2025-06-20,8,Call,27.5,0.47,0.47,0.55,1096,634,1.73,0.191879,2025-06-12
GME,22.14,2025-06-20,8,Call,26.5,0.56,0.52,0.63,1690,430,3.93,0.234668,2025-06-12
GME,22.14,2025-06-20,8,Call,26,0.62,0.65,0.69,4707,2193,2.15,0.255658,2025-06-12
GME,22.14,2025-06-20,8,Put,25.5,3.85,4.2,4.3,10804,230,46.97,-0.70008,2025-06-12
GME,22.14,2025-06-20,8,Call,25.5,0.68,0.68,0.75,3097,300,10.32,0.273462,2025-06-12
GME,22.14,2025-06-20,8,Call,25,0.78,0.79,0.79,25208,8386,3.01,0.306609,2025-06-12
GME,22.14,2025-06-20,8,Put,24,2.7,2.97,2.89,5066,2968,1.71,-0.634312,2025-06-12
GME,22.14,2025-06-20,8,Call,24,0.95,1,1,11335,1476,7.68,0.373664,2025-06-12
GME,22.14,2025-06-20,8,Put,23,1.99,2.18,2.1,6488,2160,3,-0.552176,2025-06-12
GME,22.14,2025-06-20,8,Call,23,1.21,1.22,1.25,29335,1922,15.26,0.450144,2025-06-12
GME,22.14,2025-06-20,8,Call,22.5,1.33,1.38,1.42,3065,115,26.65,0.496743,2025-06-12
GME,22.14,2025-06-20,8,Put,22,1.33,1.42,1.41,13550,1939,6.99,-0.452626,2025-06-12
GME,22.14,2025-06-20,8,Call,22,1.51,1.57,1.59,8585,2706,3.17,0.547232,2025-06-12
GME,22.14,2025-06-20,8,Put,21,0.8,0.85,0.86,8242,1475,5.59,-0.339056,2025-06-12
GME,22.14,2025-06-20,8,Call,21,2.02,2.02,2.06,2504,833,3.01,0.657114,2025-06-12
GME,22.14,2025-06-20,8,Put,20,0.44,0.47,0.48,21901,5652,3.87,-0.226545,2025-06-12
GME,22.14,2025-06-20,8,Put,19,0.22,0.25,0.27,9741,1085,8.98,-0.137989,2025-06-12
GME,22.14,2025-06-20,8,Put,18,0.13,0.15,0.16,8646,1845,4.69,-0.08583,2025-06-12
GME,22.14,2025-06-13,1,Call,27,0.08,0.1,0.13,6255,1139,5.49,0.07859,2025-06-12
GME,22.14,2025-06-13,1,Call,26.5,0.11,0.13,0.16,1046,289,3.62,0.098799,2025-06-12
GME,22.14,2025-06-13,1,Call,26,0.15,0.19,0.2,8561,387,22.12,0.132746,2025-06-12
GME,22.14,2025-06-13,1,Put,25,2.92,3.1,3.3,11246,8206,1.37,-0.825683,2025-06-12
GME,22.14,2025-06-13,1,Call,25,0.25,0.26,0.26,25962,1090,23.82,0.182195,2025-06-12
GME,22.14,2025-06-13,1,Put,24.5,2.53,2.8,2.9,1366,453,3.02,-0.745306,2025-06-12
GME,22.14,2025-06-13,1,Put,24,2.15,2.2,2.31,5883,4062,1.45,-0.752196,2025-06-12
GME,22.14,2025-06-13,1,Call,24,0.38,0.4,0.41,32538,909,35.8,0.266235,2025-06-12
GME,22.14,2025-06-13,1,Put,23.5,1.74,1.97,1.89,5579,347,16.08,-0.689427,2025-06-12
GME,22.14,2025-06-13,1,Put,23,1.34,1.4,1.45,20315,682,29.79,-0.628933,2025-06-12
GME,22.14,2025-06-13,1,Put,22.5,0.98,1.09,1.06,10259,359,28.58,-0.550775,2025-06-12
GME,22.14,2025-06-13,1,Put,22,0.65,0.65,0.69,32133,1155,27.82,-0.453022,2025-06-12
GME,22.14,2025-06-13,1,Call,22,0.82,0.85,0.85,22061,108,204.27,0.545839,2025-06-12
GME,22.14,2025-06-13,1,Put,21,0.16,0.18,0.18,23272,573,40.61,-0.206982,2025-06-12
GME,22.14,2025-06-13,1,Call,21,1.28,1.35,1.42,2227,122,18.25,0.778359,2025-06-12
GME,22.14,2025-06-13,1,Call,20,2.1,2.3,2.29,2047,126,16.25,0.924354,2025-06-12
GME,28.55,2026-01-16,220,Call,36,4.1,4.2,4.45,825,156,5.29,0.44839,2025-06-11
GME,28.55,2025-08-15,65,Call,60,0.55,0.6,0.94,1176,446,2.64,0.106361,2025-06-11
GME,28.55,2025-08-15,65,Call,30,2.6,2.64,2.75,675,417,1.62,0.48352,2025-06-11
GME,28.55,2025-07-18,37,Call,45,0.47,0.54,0.6,3277,2446,1.34,0.126198,2025-06-11
GME,28.55,2025-07-18,37,Call,22,6.45,6.9,6.95,4155,2628,1.58,0.889655,2025-06-11
GME,28.55,2025-07-11,30,Call,35,0.77,0.83,0.96,758,265,2.86,0.231991,2025-06-11
GME,28.55,2025-07-03,22,Put,30,2.26,2.6,2.76,579,216,2.68,-0.597733,2025-06-11
GME,28.55,2025-06-27,16,Put,29,1.23,1.72,2.03,572,416,1.38,-0.522551,2025-06-11
GME,28.55,2025-06-20,9,Call,28.5,1,1.06,1.09,699,269,2.6,0.524579,2025-06-11
GME,28.55,2025-06-13,2,Call,30.5,0.19,0.19,0.21,8276,3611,2.29,0.181005,2025-06-11
GME,28.55,2025-06-13,2,Call,30,0.24,0.24,0.25,25165,17237,1.46,0.230831,2025-06-11
GME,28.55,2025-06-13,2,Call,29.5,0.33,0.34,0.35,6136,3127,1.96,0.309249,2025-06-11
GME,28.55,2025-06-13,2,Call,29,0.44,0.45,0.46,12553,3629,3.46,0.401924,2025-06-11
GME,28.55,2025-06-13,2,Put,27.5,0.21,0.21,0.23,13029,6960,1.87,-0.231849,2025-06-11
GME,30.15,2025-07-18,38,Put,22,0.18,0.25,0.33,1053,270,3.9,-0.072094,2025-06-10
GME,30.15,2025-06-27,17,Call,29,2.8,2.91,3.2,999,495,2.02,0.615242,2025-06-10
GME,30.15,2025-06-27,17,Call,28.5,2.8,3.25,3.5,1006,260,3.87,0.646872,2025-06-10
GME,30.15,2025-06-13,3,Call,42,0.23,0.24,0.24,1028,795,1.29,0.08482,2025-06-10
GME,30.15,2025-06-13,3,Call,30.5,1.56,1.61,1.63,3760,2301,1.63,0.497856,2025-06-10
GME,30.15,2025-06-13,3,Put,28.5,0.87,0.9,0.91,3033,2104,1.44,-0.315038,2025-06-10
GME,30.15,2025-06-13,3,Call,28,2.81,2.92,3.05,2933,1871,1.57,0.724595,2025-06-10
GME,30.15,2025-06-13,3,Put,26,0.27,0.27,0.3,3960,2518,1.57,-0.124458,2025-06-10
GME,30.15,2025-06-13,3,Put,25.5,0.2,0.23,0.24,1634,828,1.97,-0.105537,2025-06-10
GME,30.15,2025-06-13,3,Put,24,0.11,0.11,0.12,3113,1686,1.85,-0.054432,2025-06-10
GME,30.15,2025-06-13,3,Call,24,6.2,6.19,7.5,1118,242,4.62,0.845357,2025-06-10
GME,30.34,2025-06-27,18,Call,30.5,2.35,2.39,2.51,510,393,1.3,0.529058,2025-06-09
GME,30.34,2025-06-20,11,Call,29,2.66,2.66,2.7,4602,3306,1.39,0.639264,2025-06-09
GME,30.34,2025-06-13,4,Call,47,0.18,0.2,0.2,757,382,1.98,0.063353,2025-06-09
GME,30.34,2025-06-13,4,Call,37,0.54,0.55,0.56,1736,1182,1.47,0.183351,2025-06-09
GME,30.34,2025-06-13,4,Call,30.5,1.72,1.75,1.79,2205,1710,1.29,0.515854,2025-06-09
GME,30.34,2025-06-13,4,Call,29.5,2.12,2.15,2.17,3284,2190,1.5,0.605398,2025-06-09
GME,30.34,2025-06-13,4,Put,26.5,0.27,0.28,0.29,1371,556,2.47,-0.133475,2025-06-09
GME,29.58,2027-12-17,924,Put,13,1.81,2,2.63,1000,312,3.21,-0.08775,2025-06-06
GME,29.58,2025-06-13,6,Call,42,0.23,0.25,0.25,586,457,1.28,0.085513,2025-06-06
GME,29.58,2025-06-13,6,Call,33.5,0.72,0.75,0.77,2041,926,2.2,0.263005,2025-06-06
GME,29.58,2025-06-13,6,Call,29.5,1.66,1.7,1.72,1667,804,2.07,0.535157,2025-06-06
GME,29.45,2025-06-13,8,Call,29,1.97,1.96,2.03,1466,750,1.95,0.569564,2025-06-05
GME,29.45,2025-06-13,8,Call,28.5,2.19,2.26,2.27,1067,559,1.91,0.614155,2025-06-05
GME,29.95,2025-07-18,44,Put,24,0.52,0.63,0.69,1507,420,3.59,-0.1498,2025-06-04
GME,29.95,2025-06-13,9,Call,38,0.6,0.61,0.62,568,437,1.3,0.179962,2025-06-04
GME,29.95,2025-06-13,9,Call,33,1.11,1.1,1.13,4187,2729,1.53,0.334263,2025-06-04
GME,29.95,2025-06-13,9,Put,29.5,1.54,1.44,1.6,558,302,1.85,-0.430134,2025-06-04
GME,29.95,2025-06-13,9,Put,25,0.16,0.15,0.18,3489,2440,1.43,-0.084566,2025-06-04
GME,29.95,2025-06-06,2,Call,33,0.09,0.1,0.1,22649,6256,3.62,0.099202,2025-06-04
GME,29.95,2025-06-06,2,Call,29.5,0.79,0.79,0.83,1584,993,1.6,0.639326,2025-06-04
GME,30.1,2025-06-13,10,Call,32,1.42,1.46,1.47,6114,2611,2.34,0.405127,2025-06-03
GME,30.1,2025-06-06,3,Put,28.5,0.21,0.22,0.23,3830,1242,3.08,-0.19426,2025-06-03
GME,30.64,2026-01-16,229,Put,120,88.1,89.8,90.25,2454,540,4.54,-0.899963,2025-06-02
GME,30.64,2025-06-13,11,Call,36,1.03,1.05,1.08,1844,1304,1.41,0.274492,2025-06-02
GME,30.64,2025-06-13,11,Put,28,0.81,0.82,0.84,1829,1465,1.25,-0.25824,2025-06-02
GME,30.64,2025-06-06,4,Call,33.5,0.39,0.42,0.42,1136,847,1.34,0.225912,2025-06-02
GME,30.64,2025-06-06,4,Call,32.5,0.52,0.54,0.55,7006,2881,2.43,0.294392,2025-06-02
GME,30.64,2025-06-06,4,Call,31.5,0.7,0.71,0.75,1819,1430,1.27,0.392568,2025-06-02
GME,30.64,2025-06-06,4,Call,30.5,1,1.07,1.07,3744,2284,1.64,0.538133,2025-06-02
GME,30.64,2025-06-06,4,Put,29.5,0.42,0.47,0.45,1769,1412,1.25,-0.292133,2025-06-02
GME,30.64,2025-06-06,4,Put,29,0.28,0.3,0.3,4393,2721,1.61,-0.219886,2025-06-02
GME,29.8,2025-07-18,48,Call,39,1.88,1.92,2.07,1006,366,2.75,0.309806,2025-05-30
GME,29.8,2025-06-27,27,Put,30,2.27,2.8,3,541,358,1.51,-0.465899,2025-05-30
GME,29.8,2025-06-27,27,Call,29,2.8,2.99,3.4,526,198,2.66,0.590081,2025-05-30
GME,29.8,2025-06-06,6,Call,53,0.1,0.11,0.12,2209,1402,1.58,0.035036,2025-05-30
GME,29.8,2025-06-06,6,Call,50,0.11,0.12,0.12,2381,1389,1.71,0.039998,2025-05-30
GME,29.8,2025-06-06,6,Call,30.5,0.78,0.82,0.85,3063,1167,2.62,0.420823,2025-05-30
GME,29.8,2025-06-06,6,Put,30,1.12,1.19,1.19,4106,2999,1.37,-0.511181,2025-05-30
GME,29.8,2025-06-06,6,Put,29.5,0.84,0.8,0.9,1527,630,2.42,-0.436175,2025-05-30
GME,29.8,2025-06-06,6,Call,29.5,1.15,1.17,1.2,1181,639,1.85,0.563125,2025-05-30
GME,29.8,2025-06-06,6,Call,29,1.38,1.45,1.48,2215,1500,1.48,0.640257,2025-05-30
GME,29.8,2025-06-06,6,Put,28.5,0.4,0.41,0.44,1447,592,2.44,-0.272737,2025-05-30
GME,29.8,2025-05-30,0,Call,29.5,0.2,0.28,0.43,4192,2783,1.51,0.685775,2025-05-30
GME,29.57,2026-01-16,233,Call,80,1.78,2.05,2.27,3587,1340,2.68,0.208199,2025-05-29
GME,29.57,2025-06-20,22,Put,28.5,1.71,1.82,1.85,652,209,3.12,-0.387854,2025-05-29
GME,29.57,2025-06-13,15,Call,50,0.49,0.54,0.6,673,441,1.53,0.115043,2025-05-29
GME,29.57,2025-06-13,15,Call,33,1.3,1.38,1.46,2690,1484,1.81,0.35018,2025-05-29
GME,29.57,2025-06-13,15,Put,28.5,1.26,1.55,1.67,632,227,2.78,-0.383039,2025-05-29
GME,29.57,2025-06-06,8,Call,32,0.66,0.67,0.69,4770,3533,1.35,0.294164,2025-05-29
GME,29.57,2025-06-06,8,Call,31,0.81,0.84,0.86,5268,2059,2.56,0.368281,2025-05-29
GME,29.57,2025-06-06,8,Put,30.5,1.79,1.94,1.89,511,304,1.68,-0.589025,2025-05-29
GME,29.57,2025-06-06,8,Call,30.5,0.92,0.95,0.98,1345,943,1.43,0.414415,2025-05-29
GME,29.57,2025-06-06,8,Put,29.5,1.13,1.2,1.18,769,426,1.81,-0.470613,2025-05-29
GME,29.57,2025-06-06,8,Put,26,0.1,0.12,0.12,1123,812,1.38,-0.086505,2025-05-29
GME,29.57,2025-05-30,1,Call,31.5,0.11,0.12,0.13,4545,2665,1.71,0.14174,2025-05-29
GME,29.57,2025-05-30,1,Call,31,0.15,0.16,0.18,16503,4592,3.59,0.191334,2025-05-29
GME,29.57,2025-05-30,1,Call,30.5,0.21,0.23,0.24,4393,3073,1.43,0.269146,2025-05-29
GME,29.57,2025-05-30,1,Call,30,0.33,0.36,0.35,14390,10309,1.4,0.380775,2025-05-29
GME,29.57,2025-05-30,1,Put,29.5,0.44,0.49,0.49,5199,1698,3.06,-0.469999,2025-05-29
GME,29.57,2025-05-30,1,Put,29,0.25,0.25,0.26,6011,2896,2.08,-0.311394,2025-05-29
GME,29.57,2025-05-30,1,Put,28.5,0.12,0.15,0.15,2138,1491,1.43,-0.198941,2025-05-29
GME,31.21,2025-10-17,142,Put,22,1.21,1.47,1.47,2415,477,5.06,-0.157601,2025-05-28
GME,31.21,2025-07-03,36,Call,35,2.8,2.86,3.05,743,105,7.08,0.43409,2025-05-28
GME,31.21,2025-06-20,23,Call,33.5,2.57,2.62,2.75,944,187,5.05,0.45622,2025-05-28
GME,31.21,2025-06-20,23,Put,32,3.65,3.75,3.85,709,330,2.15,-0.483629,2025-05-28
GME,31.21,2025-06-20,23,Call,31.5,3.1,3.15,3.35,763,252,3.03,0.537257,2025-05-28
GME,31.21,2025-06-20,23,Call,29.5,3.85,4.04,4.1,540,326,1.66,0.63406,2025-05-28
GME,31.21,2025-06-13,16,Put,30,2.08,2.18,2.25,728,561,1.3,-0.386223,2025-05-28
GME,31.21,2025-06-13,16,Put,22,0.1,0.1,0.27,502,373,1.35,-0.036132,2025-05-28
GME,31.21,2025-06-06,9,Call,40,0.73,0.73,0.75,10407,6728,1.55,0.190833,2025-05-28
GME,31.21,2025-06-06,9,Call,37,0.91,0.96,0.96,2199,1559,1.41,0.256083,2025-05-28
GME,31.21,2025-06-06,9,Call,36,1.02,1.03,1.05,2295,1520,1.51,0.281569,2025-05-28
GME,31.21,2025-06-06,9,Call,35,1.14,1.15,1.17,9494,6124,1.55,0.316556,2025-05-28
GME,31.21,2025-06-06,9,Call,34,1.26,1.29,1.33,6491,3923,1.65,0.35809,2025-05-28
GME,31.21,2025-06-06,9,Call,33.5,1.35,1.38,1.43,749,446,1.68,0.382813,2025-05-28
GME,31.21,2025-06-06,9,Call,33,1.45,1.46,1.53,2447,1846,1.33,0.408467,2025-05-28
GME,31.21,2025-06-06,9,Call,32.5,1.56,1.59,1.64,1562,848,1.84,0.439624,2025-05-28
GME,31.21,2025-06-06,9,Put,32,2.45,2.5,2.54,1162,633,1.84,-0.527062,2025-05-28
GME,31.21,2025-06-06,9,Call,32,1.7,1.72,1.78,5025,1588,3.16,0.472558,2025-05-28
GME,31.21,2025-06-06,9,Put,31,1.78,1.8,1.86,1013,709,1.43,-0.451749,2025-05-28
GME,31.21,2025-06-06,9,Call,31,2.02,2.06,2.1,2497,862,2.9,0.54771,2025-05-28
GME,31.21,2025-06-06,9,Put,30,1.22,1.27,1.27,3665,2332,1.57,-0.366593,2025-05-28
GME,31.21,2025-06-06,9,Call,30,2.41,2.45,2.52,7320,4243,1.73,0.633625,2025-05-28
GME,31.21,2025-06-06,9,Put,29.5,0.97,1.01,1.02,512,298,1.72,-0.320843,2025-05-28
GME,31.21,2025-06-06,9,Call,28.5,3.2,3.55,3.5,2262,576,3.93,0.76371,2025-05-28
GME,31.21,2025-06-06,9,Put,28,0.44,0.44,0.49,3717,1069,3.48,-0.185236,2025-05-28
GME,31.21,2025-05-30,2,Call,38,0.15,0.16,0.18,3417,2256,1.51,0.085855,2025-05-28
GME,31.21,2025-05-30,2,Call,37.5,0.17,0.18,0.19,1711,953,1.8,0.096502,2025-05-28
GME,31.21,2025-05-30,2,Call,37,0.19,0.19,0.21,3421,2239,1.53,0.104302,2025-05-28
GME,31.21,2025-05-30,2,Call,36.5,0.21,0.22,0.23,4226,2881,1.47,0.11963,2025-05-28
GME,31.21,2025-05-30,2,Call,35.5,0.26,0.29,0.29,5432,2478,2.19,0.155843,2025-05-28
GME,31.21,2025-05-30,2,Call,35,0.31,0.32,0.32,33782,18971,1.78,0.174247,2025-05-28
GME,31.21,2025-05-30,2,Call,34.5,0.35,0.35,0.37,5698,2614,2.18,0.194526,2025-05-28
GME,31.21,2025-05-30,2,Put,34,3.1,3.15,3.25,2387,1406,1.7,-0.788107,2025-05-28
GME,31.21,2025-05-30,2,Call,34,0.4,0.43,0.43,13141,5448,2.41,0.230455,2025-05-28
GME,31.21,2025-05-30,2,Put,33.5,2.7,2.78,2.84,1913,461,4.15,-0.736533,2025-05-28
GME,31.21,2025-05-30,2,Call,33.5,0.46,0.46,0.5,5201,1959,2.65,0.256273,2025-05-28
GME,31.21,2025-05-30,2,Put,33,2.29,2.4,2.42,4617,1647,2.8,-0.688251,2025-05-28
GME,31.21,2025-05-30,2,Call,33,0.55,0.57,0.59,12918,6799,1.9,0.303942,2025-05-28
GME,31.21,2025-05-30,2,Put,32.5,1.96,1.98,1.98,2218,1296,1.71,-0.64438,2025-05-28
GME,31.21,2025-05-30,2,Call,32.5,0.67,0.7,0.7,5861,2958,1.98,0.357003,2025-05-28
GME,31.21,2025-05-30,2,Put,32,1.57,1.63,1.65,19320,4223,4.57,-0.585711,2025-05-28
GME,31.21,2025-05-30,2,Put,31.5,1.26,1.34,1.32,3823,2640,1.45,-0.522306,2025-05-28
GME,31.21,2025-05-30,2,Call,31.5,0.99,0.98,1.04,4753,2169,2.19,0.478284,2025-05-28
GME,31.21,2025-05-30,2,Put,31,0.98,1.02,1.02,6394,3514,1.82,-0.45228,2025-05-28
GME,31.21,2025-05-30,2,Call,31,1.23,1.22,1.27,6266,4570,1.37,0.547311,2025-05-28
GME,31.21,2025-05-30,2,Put,30,0.57,0.57,0.6,20774,7394,2.81,-0.310031,2025-05-28
GME,31.21,2025-05-30,2,Put,29.5,0.4,0.44,0.46,1748,1151,1.52,-0.250821,2025-05-28
GME,31.21,2025-05-30,2,Put,29,0.31,0.31,0.33,3644,2549,1.43,-0.192872,2025-05-28
GME,31.21,2025-05-30,2,Put,28,0.17,0.17,0.18,2809,2228,1.26,-0.11441,2025-05-28
GME,35.01,2025-07-18,52,Call,38,4.45,4.65,4.85,870,568,1.53,0.503109,2025-05-27
GME,35.01,2025-07-18,52,Put,32,3.3,3.45,3.55,863,196,4.4,-0.332196,2025-05-27
GME,35.01,2025-06-20,24,Put,35,4.3,4.38,4.5,611,253,2.42,-0.435871,2025-05-27
GME,35.01,2025-06-13,17,Call,46,2,2.1,2.2,1208,222,5.44,0.299002,2025-05-27
GME,35.01,2025-06-13,17,Call,45,2.02,2.16,2.29,888,426,2.08,0.310872,2025-05-27
GME,35.01,2025-06-13,17,Call,36,3.8,4.1,4,1398,438,3.19,0.525365,2025-05-27
GME,35.01,2025-06-13,17,Put,30,1.45,1.53,1.61,597,270,2.21,-0.239153,2025-05-27
GME,35.01,2025-06-06,10,Call,46,1.08,1.12,1.15,2721,480,5.67,0.217455,2025-05-27
GME,35.01,2025-06-06,10,Call,45,1.15,1.17,1.23,4759,482,9.87,0.230095,2025-05-27
GME,35.01,2025-06-06,10,Call,37,2.35,2.45,2.44,1701,849,2,0.449771,2025-05-27
GME,35.01,2025-06-06,10,Call,36,2.6,2.65,2.71,3184,921,3.46,0.493271,2025-05-27
GME,35.01,2025-06-06,10,Call,35,2.92,3,3,8529,4782,1.78,0.542878,2025-05-27
GME,35.01,2025-06-06,10,Put,34,2.27,2.33,2.36,576,250,2.3,-0.402654,2025-05-27
GME,35.01,2025-06-06,10,Call,34,3.3,3.5,3.45,5094,1185,4.3,0.596241,2025-05-27
GME,35.01,2025-06-06,10,Put,33,1.74,1.91,1.82,762,111,6.86,-0.344707,2025-05-27
GME,35.01,2025-06-06,10,Put,31,0.91,0.96,0.99,1445,107,13.5,-0.228755,2025-05-27
GME,35.01,2025-06-06,10,Put,30,0.65,0.69,0.69,3149,1471,2.14,-0.178361,2025-05-27
GME,35.01,2025-06-06,10,Put,29,0.43,0.47,0.48,1331,372,3.58,-0.132827,2025-05-27
GME,35.01,2025-06-06,10,Put,27.5,0.24,0.32,0.27,688,153,4.5,-0.080536,2025-05-27
GME,35.01,2025-05-30,3,Call,46,0.24,0.24,0.25,13380,6052,2.21,0.085851,2025-05-27
GME,35.01,2025-05-30,3,Call,45,0.28,0.29,0.3,5039,3056,1.65,0.101886,2025-05-27
GME,35.01,2025-05-30,3,Call,44,0.33,0.35,0.35,1323,298,4.44,0.120735,2025-05-27
GME,35.01,2025-05-30,3,Call,43,0.38,0.41,0.42,1079,358,3.01,0.140454,2025-05-27
GME,35.01,2025-05-30,3,Call,42,0.43,0.48,0.48,2055,272,7.56,0.163486,2025-05-27
GME,35.01,2025-05-30,3,Call,41,0.51,0.54,0.63,48057,186,258.37,0.186527,2025-05-27
GME,35.01,2025-05-30,3,Call,40,0.67,0.67,0.69,35546,20653,1.72,0.224455,2025-05-27
GME,35.01,2025-05-30,3,Call,38,0.97,1,1.03,3361,1737,1.93,0.318086,2025-05-27
GME,35.01,2025-05-30,3,Call,37.5,1.07,1.18,1.17,1581,372,4.25,0.348147,2025-05-27
GME,35.01,2025-05-30,3,Call,37,1.22,1.24,1.27,4812,1171,4.11,0.379101,2025-05-27
GME,35.01,2025-05-30,3,Call,36.5,1.32,1.36,1.41,4227,2497,1.69,0.411483,2025-05-27
GME,35.01,2025-05-30,3,Call,35.5,1.64,1.68,1.72,5545,794,6.98,0.486381,2025-05-27
GME,35.01,2025-05-30,3,Put,35,1.77,1.82,1.85,3634,186,19.54,-0.472907,2025-05-27
GME,35.01,2025-05-30,3,Call,35,1.84,1.87,1.88,36181,16753,2.16,0.527366,2025-05-27
GME,35.01,2025-05-30,3,Put,34.5,1.52,1.54,1.57,2535,102,24.85,-0.429082,2025-05-27
GME,35.01,2025-05-30,3,Call,34.5,2.03,2.06,2.14,6015,889,6.77,0.570533,2025-05-27
GME,35.01,2025-05-30,3,Call,34,2.31,2.32,2.36,9460,3463,2.73,0.614655,2025-05-27
GME,35.01,2025-05-30,3,Put,33,0.81,0.87,0.87,4353,504,8.64,-0.295543,2025-05-27
GME,35.01,2025-05-30,3,Put,32.5,0.65,0.68,0.7,2124,898,2.37,-0.250782,2025-05-27
GME,35.01,2025-05-30,3,Put,32,0.52,0.55,0.55,12263,1569,7.82,-0.212832,2025-05-27
GME,35.01,2025-05-30,3,Put,31,0.33,0.33,0.34,10638,906,11.74,-0.143558,2025-05-27
GME,35.01,2025-05-30,3,Put,30.5,0.25,0.27,0.27,14576,1654,8.81,-0.119857,2025-05-27
GME,35.01,2025-05-30,3,Put,30,0.2,0.21,0.21,9077,4615,1.97,-0.096853,2025-05-27
GME,33.03,2026-01-16,237,Put,35,8.55,8.85,9.35,664,146,4.55,-0.412389,2025-05-26
GME,33.03,2025-07-18,55,Call,36,3.8,4.01,4.1,507,394,1.29,0.488705,2025-05-26
GME,33.03,2025-07-18,55,Call,22,11.45,11.59,11.8,2019,1099,1.84,0.903034,2025-05-26
GME,33.03,2025-06-27,34,Call,33,4,4.33,4.6,1466,122,12.02,0.564738,2025-05-26
GME,33.03,2025-06-27,34,Call,32,4.45,4.63,5,631,122,5.17,0.600061,2025-05-26
GME,33.03,2025-06-27,34,Call,31,5,5.23,6.25,847,308,2.75,0.637554,2025-05-26
GME,33.03,2025-06-20,27,Call,43,2.16,2.22,2.29,1146,161,7.12,0.318461,2025-05-26
GME,33.03,2025-06-20,27,Call,42,2.21,2.4,2.39,2804,1488,1.88,0.332326,2025-05-26
GME,33.03,2025-06-20,27,Call,41,2.21,2.53,2.52,1483,601,2.47,0.346153,2025-05-26
GME,33.03,2025-06-20,27,Call,34,3.7,3.8,3.85,1648,1186,1.39,0.526669,2025-05-26
GME,33.03,2025-06-20,27,Call,32.5,4.2,4.35,4.45,1002,353,2.84,0.581022,2025-05-26
GME,33.03,2025-06-13,20,Call,32.5,3.75,4.11,4.2,694,281,2.47,0.579036,2025-05-26
GME,33.03,2025-06-13,20,Call,32,3.55,4.3,4.4,1583,1013,1.56,0.599209,2025-05-26
GME,33.03,2025-06-13,20,Put,27.5,1,1.06,1.38,4172,213,19.59,-0.198594,2025-05-26
GME,33.03,2025-06-06,13,Call,38,1.65,1.87,1.86,1228,157,7.82,0.344684,2025-05-26
GME,33.03,2025-06-06,13,Call,37,1.89,1.87,2,1019,238,4.28,0.377281,2025-05-26
GME,33.03,2025-06-06,13,Call,36,2,2.14,2.22,1367,119,11.49,0.412223,2025-05-26
GME,33.03,2025-06-06,13,Call,35,2.23,2.39,2.39,8807,2637,3.34,0.452648,2025-05-26
